name,landmark_type,lng,lat
Nourskin Manila,shopping_center,121.04942067,14.57677768
Fuerza Rosa,college_university,121.040128,14.561741
Oasis Garden Gateway Mall,shopping_center,121.02536,14.5771
Built Cycles Makati,bicycle_shop,121.01708,14.56666
Y.R.Y.S.,shopping_center,121.0561023,14.55067551
Glorieta 2 Corporate Tower,shopping_center,121.02418557733306,14.551181270627763
PIChE College of Fellows,college_university,121.01731228,14.56033493
Greenbelt,shopping_center,121.0216860784,14.553072641098
SM Batangas,shopping_center,121.03991023006067,14.560142542979447
Executive MBA Program of the University of Makati,college_university,121.05591583252,14.562454786133
Market Market Cinemas,cinema,121.05628019,14.5503127
Cinema Tech,cinema,121.048472081,14.55190676725
Megamall Cinemas,cinema,121.04684856202117,14.577650723771951
RTians student (Rizal Technological University),college_university,121.0416388,14.573671500000005
Tourism Society (OLFU QC),college_university,121.025346,14.5534628
Power Plant Mall,shopping_center,121.0364386,14.56464435
Bonifacio High Street,shopping_center,121.05129389,14.55048201
RTU Psychology Students Association - Boni Campus,college_university,121.04404063191949,14.573920739989346
FEU Makati,college_university,121.0171224,14.56202999
APS Campus Ministry Office,college_university,121.03532552719,14.563241891058
Alphaland Tower,shopping_center,121.0450503124608,14.564515435564143
Educational Innovation Academy,college_university,121.04553033,14.56598708
Phinma Education Network,college_university,121.03765013,14.56393033
Galileo Enrichment Learning Center,college_university,121.023217,14.56821031
Bykerev Motorbike Zone,bicycle_shop,121.04124364947388,14.566755727903594
BIKE Impact,bicycle_shop,121.04877041,14.5652959
Chill Hub PH,shopping_center,121.01902242500043,14.573086035000008
Japan Home Center,shopping_center,121.054177,14.580494
One Bonifacio High Street,shopping_center,121.0472823,14.55135133
Quick 24 Mart,shopping_center,121.03103581,14.56651394
Bike Ignite,bicycle_shop,121.0335526,14.5668784
Makati English Language School,college_university,121.02963899,14.56292645
Bibimbob SM North EDSA,shopping_center,121.0208849,14.5799202
SM Air,shopping_center,121.02365936,14.55207528
Ateneo Law Journal,college_university,121.03676557445674,14.565591733252049
Far Eastern University - Makati,college_university,121.04752501038098,14.558003528776673
International Baptist College,college_university,121.04725978,14.57567049
Dasas Bikeshop,bicycle_shop,121.042879,14.558229
TresDeltas Bicycle Shop,bicycle_shop,121.03779689455567,14.576060382779202
Ateneo CCE,college_university,121.021721,14.56113
Robinsons Mandaluyong,shopping_center,121.04771456,14.57158979
CEU MAKATI Hospitality Management Student Council,college_university,121.01695462,14.5575408
Phil-Chi Class International Corp.,college_university,121.04798555374,14.553576134859
QUEST Wireless Nebulizer - For Kids & Adults,shopping_center,121.0551844,14.5808555
The Link,shopping_center,121.02396113,14.55292336
Guadalupe Commercial Complex,shopping_center,121.04569951,14.5660476
Globe University,college_university,121.04966697852723,14.571808867518824
The Suites at One Bonifacio High Street,shopping_center,121.04693707887499,14.551609876041665
Home Shopping Network,shopping_center,121.02202944,14.56040473
Vista Mall Makati,shopping_center,121.03204,14.55274
Tryon Bike Shop,bicycle_shop,121.0184353967815,14.571268525542246
DEN Cycles | Mandaluyong,bicycle_shop,121.03899305,14.57396092
Pedal Connection Makati,bicycle_shop,121.02515976,14.57055016
Ateneo Professional Schools,college_university,121.03564065643424,14.56312384469414
Rockwell Center-The Powerplant Mall-Amorsolo Drive Entrance,shopping_center,121.03625749021059,14.565565788766621
Department Of Education-Rizal Technological University,college_university,121.04161155745,14.574387645578
Global City Innovative College,college_university,121.04395006222,14.554893675189
FEU Communication Society,college_university,121.04252161000001,14.57798395
"SM Megamall, Mandaluyong",shopping_center,121.0448029,14.5643756
DJI Authorized Online Store - SM Aura Premier,shopping_center,121.02079150000017,14.552678850000067
"River Banks , Marikina",shopping_center,121.02061349,14.55626851
"Glorietta 3, Ayala Center, Makati",shopping_center,121.02489018061,14.551936782289
Guadamall,shopping_center,121.04600396201229,14.56589329462223
Citymall Philippines,shopping_center,121.0232225,14.5551828
Sm Cinema,cinema,121.03005651812,14.552331207256
Scuba Schools International Philippines,college_university,121.05376386,14.55097094
Tesda Automotive Accredited School,college_university,121.03162918,14.57071342
Lyceum of the Philippines University: College of Law,college_university,121.02009237,14.56006655
Bikes & Coffee Manila,bicycle_shop,121.0547354,14.55740147
Cambridge University Press,college_university,121.02387626,14.56074285
The Park,shopping_center,121.05414,14.58102
Sti College Affiliates by Philplans Educational Plan,college_university,121.021761373503,14.55629828743831
Cyclegem General Merchandise,bicycle_shop,121.03889885,14.57635153
Janylin at The Landmark,shopping_center,121.023767,14.551486
St. Paul College of Makati,college_university,121.0316311,14.56616174
SoFA Design Institute,college_university,121.03900942,14.56558198
"Rockwell Power Plant Mall Makati,Phil.",shopping_center,121.03637170600716,14.564986114451553
"Robinson's Cybergate 2, Pioneer Mandaluyong City",shopping_center,121.0434337,14.5655341
OWNDAYS One Bonifacio High Street,shopping_center,121.0471721,14.5514436
"GK College of Business, Arts, and Technology",college_university,121.04046609,14.57633121
Kent Institute Australia - Philippines,college_university,121.02038025856,14.55766554495
Ayala Malls Glorietta | Makati,shopping_center,121.02535077,14.5509362
Cash Office,college_university,121.05592117,14.56409766
Hip Makati Apartments,cinema,121.02836,14.56971
Shang Cineplex,cinema,121.05494050148,14.581047729782
ShopSmart,shopping_center,121.05634,14.56601
SM Jazz Mall,cinema,121.021791,14.564082
"Rockwell Power Plant Mall, Makati City",shopping_center,121.03626438265803,14.565075717524536
Association of Computer Students BONI Campus,college_university,121.04269056,14.57451262
Kimston Plaza,shopping_center,121.04631524,14.56548962
V Corporate Center,cinema,121.02489574479554,14.560404712137254
Power Plant Cinema 4,cinema,121.03667078804538,14.565303196994979
Power Plant Food Court,shopping_center,121.03630717113,14.564838400409
Circuit Lane,shopping_center,121.01723386,14.57569014
Power Plant Cinemas,cinema,121.03628687717259,14.565356966522383
Asian Institute of Management,college_university,121.01889134,14.55270922
Topdeals Venue,shopping_center,121.03148,14.56563
"Rockwell Cinemas, Powerplant Mall",cinema,121.03624331348182,14.565207287265878
Assumption Bazaar,shopping_center,121.02771806,14.55075519
Centro Escolar University,college_university,121.01698339,14.55754016
Uptown Parade,shopping_center,121.05399014,14.55743524
College of Governance and Public Policy,college_university,121.05593705,14.5626513
"Shangri La, Shaw Boulevard",shopping_center,121.05427374956048,14.580939945645872
Paseo Center,shopping_center,121.02297225,14.55765319
"Sm Jazz Mall, Jupiter St. Makati City",shopping_center,121.021856,14.563661
Atrium Mall,shopping_center,121.0216044,14.5567263
MJ Marquez,college_university,121.04195594788,14.574363009442
The Guardian Publication,college_university,121.0458565,14.5733192
Central Mindanao University,college_university,121.0220768,14.5528763
FILA Philippines,shopping_center,121.0548974,14.5563788
University of Makati Graduate School,college_university,121.029,14.5569
Uptown Cinemas,cinema,121.05433069520214,14.556714681037889
Glorietta 3,shopping_center,121.02494005503627,14.551752080015985
Commercenter Building,shopping_center,121.04746761,14.55388085
Dakila Online University,college_university,121.01804462,14.55902117
LRI Design Plaza,shopping_center,121.02220584,14.56565548
Mastermind Autoworks,shopping_center,121.029,14.5569
Ayala Malls Philippines,shopping_center,121.02492436513356,14.550860170762988
Manila Lifestyles,shopping_center,121.01998219,14.55905758
"Layforce, San Carlos Seminary",college_university,121.04177049874232,14.563913469990208
Melvin Department Store,shopping_center,121.05372187,14.58090056
Rain Bubble Wrap,shopping_center,121.03727603,14.57352046
Schools Division Office of Makati,college_university,121.0434472,14.559718
B7,shopping_center,121.05252503179808,14.550458360004203
A Card Glorieta,cinema,121.026898,14.551311
Sole Empire PH,shopping_center,121.04662894114378,14.560994873595929
Forks Unlimited,bicycle_shop,121.02673103,14.57430477
Movies and Anime Palace,cinema,121.0402808385,14.5781887367
Shangrila Plaza Mall,shopping_center,121.04792707327384,14.573326815472605
Accounting Society of the Assumption - ASA,college_university,121.02079331875,14.550912993056
Raffles Design Institute,college_university,121.04492554,14.55370663
Maximus Athlete's Shop Cafe,bicycle_shop,121.05305880450405,14.571278084323582
OLGC Nursing Student Council,college_university,121.0495037,14.5802439
St Paul college makati,college_university,121.03120899,14.56586547
StemLab,college_university,121.05419343893384,14.555893844779675
Power Plant Mall,shopping_center,121.03629004708003,14.564871666739748
Uptown Bonifacio BGC,shopping_center,121.05453066730654,14.561478875561942
UMak School of Law,college_university,121.05578172952,14.562445658372
La Consolacion College Iriga City,college_university,121.0418692,14.5600247
Flipbykes Shop,bicycle_shop,121.02531346,14.56981544
AMA Computer Learning Center of Guadalupe,college_university,121.04630211,14.56673166
SM Ayala Malls Makati City,shopping_center,121.02719,14.55104
Storck Philippines,bicycle_shop,121.0536576983972,14.57844355856058
MakSci Mathematics Society,college_university,121.03318336778,14.565757754812
"Greenbelt (Ayala, Makati City)",shopping_center,121.0517483,14.5616165
TryOn Marketing,bicycle_shop,121.01833494,14.57121497
ABCD God Sent Learning Center,college_university,121.02842476,14.58147236
IWC,shopping_center,121.05521366,14.58130406
Frey Ebikes Philippines,bicycle_shop,121.02856075,14.57720218
OM.MNL Crystals Studio,shopping_center,121.05177646,14.57518493
Traffic Footwear,shopping_center,121.03822646,14.56495661
"Rockwell Moviehouse, Makati",cinema,121.0357683,14.5557843
Industrial Engineering Society - IES,college_university,121.04162150000002,14.57406040000001
Glorietta 2 Grab Car Stand,shopping_center,121.02454,14.55074
UMAK-CCAM(Center of Complementary & Alternative Medicine),college_university,121.05639696121,14.56363648749
Megaworld Lifestyle Mall,shopping_center,121.05369841,14.55747029
Guadalupe Mall,shopping_center,121.046055,14.565552
EDSA Central,shopping_center,121.05339405,14.57954455
Cyklismo bike shop,bicycle_shop,121.04255,14.55758
Sugar + Swirl,shopping_center,121.019295,14.572679
FEU Ministry on Campus,college_university,121.0554031,14.5513562
International Electronics and Technical Institute - Makati,college_university,121.045674,14.565976
"Uptown Ultra Cinema, Uptown Mall BGC",cinema,121.054408307,14.556420149659
CITHM LPU-Laguna,college_university,121.04926445,14.569961283344
Greenbelt 1 - Ayala Malls,shopping_center,121.01995296,14.55293822
Big Apple Mall,shopping_center,121.05268478394,14.558371682233
EC Cycle and Parts,bicycle_shop,121.01746335,14.56912018
Footlocker Co.,shopping_center,121.02566971924018,14.551742915213618
Vgp Center Ayala Ave. Makati City,shopping_center,121.02045433420001,14.5570171717
Jose Rizal University (JRU),college_university,121.02854490280151,14.592585477341274
SPUQC Community Development and Advocacy Center,college_university,121.03172660751125,14.618470260498608
Fiesta Carnival Cinema,cinema,121.05465618,14.61951933
De La Salle Philippines,college_university,121.05538000177386,14.597523512549927
Divine Word Mission Seminary,college_university,121.02126,14.62163
NWOW - TAILG Electric Bicycles Philippines,bicycle_shop,121.04129696138907,14.589384688516164
Chapel Greenhills,shopping_center,121.04934405595701,14.60189679231431
Greenhills Town Center,shopping_center,121.03714391,14.6105734
SM Sta. Mesa,shopping_center,121.01819951,14.60492269
Mega Fashion Hall,shopping_center,121.05609799,14.58365521
House of Solomon Alternative Learning Center,college_university,121.01699937,14.59019783
llaollao Ali Mall,shopping_center,121.05669610422972,14.619304848656531
Business Management Society - BMS,college_university,121.04719,14.62065
Dominican College,college_university,121.02997132,14.5984572
CPACE,college_university,121.02237,14.60461
Moses Kidie Learning Center,college_university,121.02460939,14.59074233
JRU SHS The Scribe,college_university,121.02825,14.59328
Infotech Institute of Arts and Sciences,college_university,121.05089189,14.58345729
Surplus bikes,bicycle_shop,121.027486,14.60947
Rusi Cycles Shaw,bicycle_shop,121.03372499283,14.587923410392
"Food Court, Gateway Mall",shopping_center,121.05263933330313,14.622303082771948
Santolan Town Plaza,shopping_center,121.03392336,14.60425337
Oto Ryu Home Cinemas,cinema,121.03789079179,14.598960648732
SM City Santa Mesa,shopping_center,121.01878224,14.60428418
Project HOPE - TUA CMT,college_university,121.02193,14.62119
Director's Club,cinema,121.05600227,14.58356523
Kia Theater,cinema,121.053587,14.622443
Teatrino,cinema,121.05189857,14.60332817
Truman Cycle Works,bicycle_shop,121.04239172861253,14.588308065963602
College of Hospitality Management  - Cubao ,college_university,121.05531,14.62109
"Birkenstock Mega Atrium, SM Megamall",cinema,121.02682,14.58962
Starmall Cinemas,cinema,121.03065,14.59172
Universitas College Counseling,college_university,121.04022456,14.59575114
The Marketplace Shopping Mall,shopping_center,121.02540470236447,14.591895270581928
Forum,shopping_center,121.05642051,14.5873703
Kids Creativity Learning Center,college_university,121.04456952,14.58175269
The Sm Store,shopping_center,121.05689032,14.58476546
Australian College of Hair Design and Beauty Manila,college_university,121.05453778,14.60106233
Shangrila East Wing,shopping_center,121.04669,14.61282
Shoppesville,shopping_center,121.05056408356,14.601967716096
Quality Learning Center,college_university,121.03789865,14.60360585
"Cafe Adriatico, Gateway Mall",shopping_center,121.05345546667,14.621225644388
Gateway Mall,shopping_center,121.05308629869677,14.621076264209503
Society of Information Technology Students Kaunlaran,college_university,121.04364,14.617202459887
Apples And Berries Orchard Learning Preparatory Center,college_university,121.03819488,14.60091821
Central Student Council,college_university,121.02180072,14.6214032
San Juan Greenhills Manila,shopping_center,121.04039870246018,14.597378314906859
SM Sta. Mesa Cinema 4,cinema,121.020952,14.605637
STI Academic Center Sta. Mesa,college_university,121.0252769,14.594381
University of Mindanao,college_university,121.01722627012,14.597523986285
Araneta City,shopping_center,121.05610395,14.62194441
SM Cinema Sta. Mesa,cinema,121.01823867929541,14.604935897873714
St. Paul University Quezon City,college_university,121.03522809,14.61460304
Giant,bicycle_shop,121.0499962,14.60028418
Megamall,shopping_center,121.03271893097,14.589495674088
SM Cinema Megamall,cinema,121.05682881369712,14.585746202350805
Trinity University Of Asia- St. Luke's College Of Nursing- Microbiology And Parasitology Lab,college_university,121.022728,14.622548
Motortrade Edsa Cubao,bicycle_shop,121.05238528656851,14.616077940811968
PUP College of Political Science and Public Administration Student Council,college_university,121.022,14.59561
Ramon Magsaysay Cubao High School Alumni Site,college_university,121.05654,14.59965
SM Cinema Megamall,cinema,121.05682437202589,14.582983019946354
Infinitea Shaw Center Mall,shopping_center,121.03347707,14.59076708
Kutie Kuts - Robinson's Magnolia,shopping_center,121.03833782252502,14.61492251340722
Polytechnic University of the Philippines,college_university,121.04016409,14.59423075
Omnicad College,college_university,121.02882913,14.59876089
Rob & Mara,shopping_center,121.03792190552,14.614813806768
G Strip,shopping_center,121.04935729,14.60027659
The Little School at Pasadena School of Classical Ballet,college_university,121.03569303,14.60819157
Metro Mall Shaw Blvd Mandaluyong,shopping_center,121.03688296293485,14.589084100950322
St. Luke’s College of Nursing,college_university,121.02180145448725,14.62269398036655
Shimano Bicycle Store,bicycle_shop,121.03346472,14.6110189
Tholits Egg Dealer,shopping_center,121.02425015,14.59065903
SM Center Shaw,shopping_center,121.04586014,14.58728011
Dermis Aesthetic and Wellness Center,shopping_center,121.05230333,14.62267256
Kierra Santos,shopping_center,121.05494,14.61604
Fair Mart Plaza,shopping_center,121.052402,14.62125755
Central Colleges of the Philippines,college_university,121.01939185,14.6060161
Robinsons Magnolia Mall Atrium,shopping_center,121.0289408,14.6065259
Rainbow Kids,shopping_center,121.02548086,14.59180092
PUP JPIA Manila,college_university,121.01804,14.6005638
Christmas Bazzar,shopping_center,121.051828,14.620225
XS Next Lab,college_university,121.04025701861,14.603188322993
Lica Malls 500 Shaw,shopping_center,121.04423062969,14.587873539283
"Sta Mesa, Manila",shopping_center,121.05298,14.6136
Asian College of Science and Technology-Cubao,college_university,121.0514558561155,14.622275669323853
Sports Basic Greenhills,shopping_center,121.04968266,14.6025352
Maxwear,shopping_center,121.05601655,14.61941148
"Kalentong, Mandaluyong City",shopping_center,121.02625422582035,14.59197679206648
UERM Tan Yan Kee Bldg,college_university,121.01940694,14.60767585
Robinsons Movieworld,cinema,121.0280588,14.5897476
"Kenny Rogers, SM Megamall",shopping_center,121.0567745078713,14.584805029251353
H & M Megamall,shopping_center,121.05569959,14.58356502
Success Mall,shopping_center,121.02536916733,14.61081162749
Greenhills Theater,cinema,121.05052774721,14.602444612951
Mabini 180,shopping_center,121.04055018,14.59463503
Shangri-La Plaza East Wing,shopping_center,121.05537498,14.58168638
Datamex College of St. Adeline - Valenzuela Branch,college_university,121.02523291268292,14.60196307414634
OWNDAYS SM City Sta. Mesa,shopping_center,121.0188618,14.6045247
Belo University,college_university,121.051687,14.598435
SM Megamall Director's Club,cinema,121.05610553055,14.583455266664
Big Daddy's THX Cinema,cinema,121.04933728136419,14.610902883543583
Datamex San Juan Campus,college_university,121.02679926,14.60212372
"Trece Martires, Tower Mall",shopping_center,121.0541056,14.5816264
Megamall Atrium,shopping_center,121.0458713,14.5831298
Alimall cubao,shopping_center,121.05657030078393,14.61962914560042
Greenhills Promenade Cinema,cinema,121.04929222,14.6017755
TMC Gateway Mall,shopping_center,121.05207865779786,14.621838614914928
Greenhills Manila,shopping_center,121.05548358057513,14.605956534679756
Bellagio Residences,college_university,121.02013719,14.60838014
Ayala Center Cebu,shopping_center,121.02440067198826,14.611606382680238
Immaculate Heart of Mary Colleges,college_university,121.02009139,14.60655422
Magnus Bike,bicycle_shop,121.01751435,14.59373061
Bonaventure Plaza Greenhills Sanjuan,shopping_center,121.048689651397,14.599768495121292
Mogwai Cinematheque,cinema,121.056533,14.62221
Sports U.S.A.,shopping_center,121.05640254,14.58564042
Gateway Araneta Center Cubao,shopping_center,121.053113,14.62179
Up Film Theatre,cinema,121.0553845,14.6184126
Connecticut Arcade,shopping_center,121.05080956,14.60085861
Sunshine Square Plaza,shopping_center,121.042707,14.588524
BESV PH Electric Bicycles Showroom,bicycle_shop,121.03767441,14.60866184
500 Shaw Zentrum,shopping_center,121.044202,14.587797
Samson College Of Science and Technology,college_university,121.05193509,14.61682041
"Greenhills, San Juan City",shopping_center,121.04289142585239,14.604572204259913
Megareview and Tutorial Center,college_university,121.04038,14.59548
WalterMart E. Rodriguez,shopping_center,121.0193409,14.6213295
Robinsons Movieworld Magnolia,cinema,121.03828662317521,14.61427959588938
Institute of Integrated Electrical Engineers of the Philippines Inc,college_university,121.04654289,14.62106854
Correctional Institute for Women,college_university,121.038693,14.5823827
Supervalue Incoporated,shopping_center,121.01893091,14.60460339
Cassy's Online Bikeshop,bicycle_shop,121.04395719,14.61937198
Information Technology Office,college_university,121.03581,14.616117
Gateway Platinum Cinema,cinema,121.0529525,14.6222724
EC Moto (aka. Electric Cyclery),bicycle_shop,121.04961072,14.60010226
Adhikain Bicycle Chapter,bicycle_shop,121.05204495,14.61084353
SM Araneta City,shopping_center,121.05543842,14.61892465
Little Angels Learning Center,college_university,121.04105048,14.61925522
Mayad Academy,college_university,121.0312477,14.5926291
Greenhills Cinema,cinema,121.051859,14.603376
JAY Gadget's Repair Technician,shopping_center,121.03683,14.59963
Dammam Saudi Arabia,cinema,121.02937,14.59963
Trinity College,college_university,121.02038136,14.61968098
St. Joseph's College of Quezon City,college_university,121.02548546,14.62249333
Starmall Cinemas,shopping_center,121.05389154,14.58277615
Rustan's The Beauty Source,shopping_center,121.05317360783228,14.621478535359302
Magnolia Robinson's Mall,shopping_center,121.0511365,14.6032335
SM Megamall Event Center,shopping_center,121.05690118447,14.58566706266
Diowelry Scents PH,shopping_center,121.0314,14.58529
Cycle Express,bicycle_shop,121.03746,14.602968
Vapetroid,shopping_center,121.01867726,14.60069434
Star Mall Edsa,shopping_center,121.05358267,14.58271251
Makati Science Technological Institute of the Philippines -Sta. Mesa,college_university,121.02016,14.60095
Auntie Anne's Robinsons Galleria,shopping_center,121.02899531904824,14.595851889262796
Isetan Recto Mall,shopping_center,121.01907527,14.59122115
De Los Santos-Systems Technological Institute College,college_university,121.01684188,14.61970672
UERMMMCI Graduate School,college_university,121.02009681397483,14.607500572036367
NAMEI Polytechnic Institute,college_university,121.02384594,14.58761523
Tabing Ilog St. Sanjuan,college_university,121.02645878393022,14.612068164290974
SM Megamall,shopping_center,121.0332591,14.5903085
TUA-College of Medical Technology,college_university,121.0219204,14.6212032
Viramall Greenhills,shopping_center,121.0495597,14.60218298
RICARDO Bikeshop,bicycle_shop,121.04935236,14.62175449
"PUP, Mabini Campus",college_university,121.01713386647,14.599488382891
Cycle Avenue Bicycle Shop,bicycle_shop,121.05198818,14.6108642
Shaw Center Mall/Shaw It Center,shopping_center,121.0415097,14.5893299
Theatre Mall,cinema,121.05047213,14.60246524
Manila Textile Market,shopping_center,121.02227186491248,14.609977548249915
Big Barns Bikes,bicycle_shop,121.0285432,14.59214909
Power Plant Cinema At Santolan Town Plaza,cinema,121.03375652146674,14.604631865243126
Henry Noble Gym Trinity University of Asia,college_university,121.02187360089498,14.621490724408279
Gameline,shopping_center,121.049727,14.602343
JRU Graduate School,college_university,121.02895294244001,14.592333328876002
Frey eBike Philippines Official,bicycle_shop,121.0495447,14.60020678
S&R Membership Shopping,shopping_center,121.04497889,14.5876145
Don Bosco Technical College,college_university,121.02560520172119,14.590041690623536
Manila Sundance Bazaar,shopping_center,121.05681846861108,14.583358714509995
Studio 7 Edsa GMA kamuning Timog Quezon City,shopping_center,121.047314,14.6206876
Saint John Bosco Institute of Arts and Sciences - Kalentong Branch,college_university,121.02796,14.59343
Promenade Mall,shopping_center,121.05178506,14.60344735
St. Paul University Quezon City (SPUQC),college_university,121.0349630434375,14.614744913505227
Eph's Bicycle,bicycle_shop,121.02353367,14.58935957
Watsons Virramall Greenhills,shopping_center,121.04990129,14.60232747
Junior Philippine Computer Society - José Rizal University Chapter,college_university,121.02902568231772,14.592631130175135
Unibersidad ng mga Tsismis sa Pilipinas,college_university,121.04989795174835,14.60559402182517
The Bike Shop,bicycle_shop,121.03411145,14.60484797
Access Computer & Technical Colleges - Kaunlaran Campus,college_university,121.04247712,14.61816835
Gateway Mall 2,shopping_center,121.05304469,14.62001341
SPUQC Campus Ministry,college_university,121.03487787102743,14.613312730848637
Megamall Ortigas,shopping_center,121.05636954436437,14.583675464321928
Corsa Cycles,bicycle_shop,121.03623477,14.59364147
Metro Pointe Center,shopping_center,121.03761462,14.59764706
O-Square 2,shopping_center,121.0489977,14.60105731
Sekai Center,shopping_center,121.04267916,14.60512652
Northeast Square Greenhills,shopping_center,121.05399003,14.60117794
Tupperware,shopping_center,121.05358943,14.58271662
"SM Araneta Center, Cubao, Quezon City",shopping_center,121.05591206306569,14.61913908111018
JRU Law School,college_university,121.02892456576521,14.592565341347466
Arellano University Plaridel Campus,college_university,121.02475797,14.59128789
Elots Bikeshop,bicycle_shop,121.03803415,14.58710652
Media And Communication Society,college_university,121.02175361854798,14.621771923528186
Trinity University of Asia,college_university,121.02199108,14.62153796
Grace Kiddieland Learning and Tutorial Center,college_university,121.03024336,14.58923895
Cardinal Santos Medical Center,cinema,121.04558502042178,14.597758140834657
Greenhills Mall,shopping_center,121.0444871,14.6038031
Dark - Cinema,cinema,121.0408,14.58678
SM Mall Cubao,shopping_center,121.05566976729874,14.619195544002466
Topiary Garden,shopping_center,121.05318055154545,14.621889261727274
GlobalKnowledgePhilippines / GKPH,college_university,121.0434563250062,14.58858547555873
Virra Mall GH Association,shopping_center,121.04985583,14.60221613
Shaw Center Mall,shopping_center,121.03707158,14.58905111
V-Mall Lobby Greenhills Shopping Center,shopping_center,121.04982653940002,14.601963124400001
SM Cubao,shopping_center,121.05557399,14.61927353
Don Bosco Technical College,college_university,121.02528954,14.59038524
Kalayaan College,college_university,121.04250405,14.61815102
ADO E-BIKE,bicycle_shop,121.04528102337167,14.603210625722582
SM Naga City,shopping_center,121.0223886,14.6211369
Asha Asian School of Hospitality Arts,college_university,121.03650374,14.60472319
P.M. Calamba Learning Center,college_university,121.04039347,14.61536247
Home Depot,shopping_center,121.05671,14.58517
San Juan Agora Complex,shopping_center,121.02562884398623,14.604247399013136
Farmers Plaza,shopping_center,121.05171993,14.62051522
Robinsons Magnolia Cinema 2,cinema,121.04239,14.62233
"SM City Centerpoint,Sta.Mesa,Manila",shopping_center,121.01865188712979,14.60464265282507
Bike NiD Ph,bicycle_shop,121.0201,14.58739
Sm Centerpoint,cinema,121.018811,14.604345
DCSD Saliksikan,college_university,121.0193348,14.5989355
Jamella C. Didagun,shopping_center,121.04972002,14.60251292
Sm Megamall Bldg B. BDO BANK DRIVE,shopping_center,121.02608017328,14.586408200425
Striga Bikes Shaw,bicycle_shop,121.04845607,14.58576196
CEU Psychology Society-Manila,college_university,121.0276,14.5979
GK's Bike Accessories,bicycle_shop,121.03887165,14.58691941
35th UERM Department of Medicine Postgraduate Course,college_university,121.02067580000676,14.606921070131833
Vira Mall,shopping_center,121.04921251,14.60204043
JNAN iphone ipad repair,shopping_center,121.05043792725,14.601439122886
2go Farmers,shopping_center,121.0515321,14.6194649
Shaw Central Mall,shopping_center,121.03770899,14.58773097
Puregold,shopping_center,121.05139137,14.62132687
Magnolia,shopping_center,121.05041976,14.62213086
996 Shopping Center,shopping_center,121.03687905713774,14.599591127314575
Life Cycle Bicycle Shop,bicycle_shop,121.04976742,14.60008808
Mauricio Bicycle Shop,bicycle_shop,121.01683456,14.60032584
Gateway Cineplex,cinema,121.05271202,14.6221131
Olympic Village | Robinsons Magnolia,shopping_center,121.03790252047006,14.61498378813242
University Of The East,college_university,121.0203008,14.60762811
Cinema 7 Robinson's Malate,cinema,121.03285,14.60373
UERM Philippine School of Prosthetics and Orthotics,college_university,121.01940181785,14.607706945242
College Of Nursing Office,college_university,121.01935192,14.60601039
Society of African Missions House of Studies,college_university,121.03863,14.62093
Timelux,shopping_center,121.05169734,14.62058332
"Robinson's Place Midtown, Malate Manila",shopping_center,121.0352171,14.6080652
Exion Cycles,bicycle_shop,121.0376789,14.60866583
Liberty Center,shopping_center,121.04212207,14.5889055
The Market Place,cinema,121.02545292,14.59177857
Ever Bilena Starmall | Mandaluyong,shopping_center,121.05358542,14.58271443
Gateway Cinema 1,cinema,121.05261,14.622304
SM Hypermarket,shopping_center,121.05371552,14.61422257
Sm Novaliches,shopping_center,121.05652,14.5855732
Hospitality Management Society - SPUQC,college_university,121.03494,14.61413
SM Cinema,cinema,121.01861962,14.60464063
Sunmall Welcome Rotonda Quezon City,shopping_center,121.0481739,14.6076022
National Police College,college_university,121.05449707719941,14.611270998050522
SMメガモール,shopping_center,121.056771,14.584448
Global Life University - Cubao Campus,college_university,121.05593658317,14.61408761422
SM Megamall,shopping_center,121.05691127,14.58421284
Shang Central,shopping_center,121.05452901,14.58185689
Great Image SM Megamall,shopping_center,121.0567309,14.5851019
Sti-College EDSA Crossing,college_university,121.041893,14.588906
Nolean Used Clothing Shop,shopping_center,121.03106827,14.61038673
Virra Mall (V Mall),shopping_center,121.0403666,14.6068766
Anne Juleth Learning School,college_university,121.04978744,14.60222441
VIP Cinema,cinema,121.038863,14.613856
Ali Mall,shopping_center,121.05638026,14.61955684
Keys Grade School,college_university,121.03746649473415,14.591864390034411
Mandaluyong College of Science and Technology,college_university,121.03481571,14.58457877
SM Moa SMX Pasay City,shopping_center,121.04816,14.622
Gateway Cineplex 10,cinema,121.05295475618617,14.62221519042019
Childfun Learning Center,college_university,121.02653605,14.60548137
José Rizal University,college_university,121.02847619,14.59251346
PACE Graduate School of Christian Education,college_university,121.05242273,14.61225475
Add All Trading,bicycle_shop,121.02463,14.59041
Dominican College Inc. San Juan,college_university,121.0246429,14.6038976
Junior Philippine Institute of Accountants - NCBA Cubao,college_university,121.04713,14.62063
"SM Cinema, Makati",cinema,121.0263,14.59943
Pacific Rim Educational Foundation,college_university,121.05927349,14.58058235
Greenhills shoping center,shopping_center,121.06294824193172,14.568228696976258
Bike Bodega,bicycle_shop,121.08460207,14.56217216
valdez general menchandise,shopping_center,121.10947705,14.56525917
Commencal Philippines MT Pro Bikes,bicycle_shop,121.05843126,14.55146273
Estancia Mall,shopping_center,121.06340283,14.57635002
Drnumb,shopping_center,121.06086457,14.58136778
STI college Shaw,college_university,121.0592216,14.5766353
Pamantasan ng Lungsod ng Pasig,college_university,121.07486871,14.56264077
